Complex,logFC,AveExpr,t,P.Value,adj.P.Val,B,Lineage
INO80,-0.08300797928862996,0.6562516235772355,-1.5954377628936982,0.11091023484333853,0.5699103217866446,-4.499001100905161,Prostate Adenocarcinoma
LSD1-CoREST,0.012449148510869815,0.15410883043179746,0.296496800850299,0.7669083586785418,0.9230539243904275,-5.562930197871145,Prostate Adenocarcinoma
MLL1/MLL2 (KMT2A/KMT2B),0.06864986480655279,0.4921214235772354,1.275908994516051,0.20226511661542476,0.5798266676308843,-4.895880063159153,Prostate Adenocarcinoma
MLL3/MLL4 (KMT2C/KMT2D),0.01801160634331323,0.3775775624299912,0.37842332270444834,0.7051913542077273,0.8918596538509491,-5.538961344098388,Prostate Adenocarcinoma
MOZ/MORF,-0.011185984027333642,0.1292105213351399,-0.28880148788556526,0.7727893320477999,0.9230539243904275,-5.564882687262197,Prostate Adenocarcinoma
MSL,-0.03248895161459009,0.3698017822041551,-0.8371872370156294,0.40267460361398344,0.77751467185259,-5.297296886188442,Prostate Adenocarcinoma
Menin-MLL,0.08619074312151166,0.532817426829269,1.4704672649316513,0.14172979462694893,0.5699103217866446,-4.664694687075098,Prostate Adenocarcinoma
NSL,-0.011766702892089583,0.690279032429991,-0.4373408748977836,0.6619525575320657,0.8755533817130325,-5.518128164619895,Prostate Adenocarcinoma
NURF,0.006236829388504715,0.430541240740741,0.13744757211039785,0.8907029386905425,0.9345192202446108,-5.592850409039081,Prostate Adenocarcinoma
NoRC,-0.1047129786850229,0.2806835276856367,-1.4428050405891064,0.14936861906748333,0.5699103217866446,-4.699553642908453,Prostate Adenocarcinoma
NuA4/TIP60,-0.02605046878676592,0.7442379977416442,-0.6859972090508133,0.49286374039099123,0.77751467185259,-5.397073621286956,Prostate Adenocarcinoma
NuRD (Mi-2/NuRD),-0.015975998471212106,0.23344356913279152,-0.689253145310337,0.4908136627535492,0.77751467185259,-5.395133358838656,Prostate Adenocarcinoma
PBAF,0.09567782603316409,0.3440632730803972,1.7543929710273716,0.07964996896887114,0.5699103217866446,-4.268842866757511,Prostate Adenocarcinoma
PCAF complex,-0.04061932919830975,0.4083963325654916,-0.8373847963364228,0.4025636575652408,0.77751467185259,-5.297153544237038,Prostate Adenocarcinoma
PR-DUB,0.09177069937594834,0.19108004058717235,1.9116997778208156,0.05618210772180664,0.5699103217866446,-4.019713553349494,Prostate Adenocarcinoma
PRC1 (canonical and variant PCGF complexes),0.009516455761382525,0.0774263117434509,0.6320490173685213,0.527490093404763,0.7821404833243039,-5.427886393685805,Prostate Adenocarcinoma
PRC2,0.052176905696498375,0.2068612206504066,1.6687204134567282,0.0954658413808922,0.5699103217866446,-4.395589485895581,Prostate Adenocarcinoma
Piccolo NuA4,-0.03486782321479215,0.7310030581752486,-0.505397607605862,0.6133838829604905,0.8755533817130325,-5.4903192998772,Prostate Adenocarcinoma
RSF,-0.08411414471494204,0.25863721200632345,-1.2166740032160888,0.22399708569823673,0.6019921678140112,-4.959785168669742,Prostate Adenocarcinoma
SAGA,0.03536313473066291,0.3105263303613374,0.6648521125232675,0.5062886235319191,0.77751467185259,-5.409451015196091,Prostate Adenocarcinoma
SET1C/COMPASS,0.023626003718918785,0.589783839656728,0.43810573456588425,0.6613982339600704,0.8755533817130325,-5.517837915878269,Prostate Adenocarcinoma
SETDB1-ATF7IP/KAP1,0.06043023189839725,0.2953410291228548,0.7759418528207415,0.4379551150008234,0.77751467185259,-5.340099039002095,Prostate Adenocarcinoma
SRCAP,-0.06788798528973769,0.8039866308943082,-1.6400731472593713,0.10128444266339778,0.5699103217866446,-4.436564352005991,Prostate Adenocarcinoma
STAGA/TFTC,0.0046053721911583625,0.252413731020777,0.14570412046488793,0.884182457279769,0.9345192202446108,-5.591836891530581,Prostate Adenocarcinoma
SUV39H1/2-HP1,0.021556909107358916,0.10173277260252934,0.888079213128818,0.374698062520189,0.77751467185259,-5.2592616885969745,Prostate Adenocarcinoma
WICH / B-WICH,-0.12498377418474799,0.3771652369105695,-1.3953257887583745,0.16320768567460023,0.5699103217866446,-4.757848739648504,Prostate Adenocarcinoma
mSin3A/HDAC,-0.03950798770579366,0.30224111428184264,-1.365770591469391,0.17229846937735768,0.5699103217866446,-4.79315574230644,Prostate Adenocarcinoma
ncBAF (non-canonical BAF / bBAF),0.006058821513938499,0.35936621971996374,0.13400943271131543,0.893420364036686,0.9345192202446108,-5.593255021901242,Prostate Adenocarcinoma
Lineage,NA,NA,NA,NA,NA,NA,Renal Cell Carcinoma
ACF,-0.0960735266542678,0.2940597214083108,-2.996352628776547,0.002795402268327916,0.012020229753810039,-2.1235796384955767,Renal Cell Carcinoma
ATAC,-0.05382582397668379,0.2862401943992777,-2.2261467857513084,0.02621239587282613,0.05932279065955387,-4.078863649355605,Renal Cell Carcinoma
BAF (canonical/cBAF),-0.06161747553762693,0.28103164933152663,-4.068073674289307,5.089019682387288e-5,4.376556926853068e-4,1.5365603460171462,Renal Cell Carcinoma
BCOR complex,-0.023052705206529637,0.07688398925835595,-2.1239928916072204,0.03390000232176404,0.07288500499179268,-4.2953370275061395,Renal Cell Carcinoma
BRCA1-A,-0.013962207105248819,0.23973389480036114,-0.6771261970337688,0.498472531625067,0.6698224643711838,-6.273855023418972,Renal Cell Carcinoma
CAF-1,-0.026781355219850877,0.9690249844625101,-2.827192414539326,0.004783465563580688,0.0171407516028308,-2.6017477893366188,Renal Cell Carcinoma
CHRAC,-0.0040853291312727726,0.26206692106594376,-0.1583084246392439,0.8742436982629065,0.9343355108701403,-6.4859048255053064,Renal Cell Carcinoma
DAXX-ATRX,0.0013346175247444464,0.25018074947967495,0.03447934103877057,0.9725013590116871,0.9725013590116871,-6.49758657048147,Renal Cell Carcinoma
DNMT1-UHRF1,0.04250038971173864,0.7253934436802176,1.0034145199277718,0.31588819147089053,0.4851140083302962,-6.005717766648162,Renal Cell Carcinoma
Elongator,-0.02124916588170022,0.7476231388617897,-0.6199937767091814,0.5353941439927823,0.6976347936875648,-6.310104242719267,Renal Cell Carcinoma
FACT,0.003084113949485447,0.9846571827461597,0.4896849934542496,0.6244573664181521,0.7434733562967596,-6.380842186809765,Renal Cell Carcinoma
G9a/GLP,-0.057369988574955656,0.1813339326617885,-1.8837084539228766,0.05987592085004131,0.11703020893417165,-4.764755878266297,Renal Cell Carcinoma
HAT1 complex,-0.0399471954418772,0.5070069141011739,-2.6340691898358166,0.008558811229637944,0.026145846637970472,-3.1141919974454297,Renal Cell Carcinoma
HBO1,-0.007298393607115768,0.1272006936982836,-0.5245120831567286,0.6000312413319733,0.7413166587972471,-6.363562195921668,Renal Cell Carcinoma
HIRA,-0.019842985563771842,0.42351438993766954,-0.7202490282251213,0.47152928616606027,0.6540567517787288,-6.244381756494461,Renal Cell Carcinoma
INO80,-0.008462242871472394,0.6562516235772355,-0.3824187511738515,0.7022268734805585,0.7742501425554876,-6.4266101755653695,Renal Cell Carcinoma
LSD1-CoREST,-0.07570968481293164,0.15410883043179746,-4.23960572326184,2.4328438909940088e-5,2.61530718281856e-4,2.222538310963091,Renal Cell Carcinoma
MLL1/MLL2 (KMT2A/KMT2B),-0.03551218821279102,0.4921214235772354,-1.551854908113223,0.12099321661933674,0.216779513109645,-5.3210687755852035,Renal Cell Carcinoma
MLL3/MLL4 (KMT2C/KMT2D),0.008316233088477237,0.3775775624299912,0.4108145048357155,0.6812909684510812,0.7709345169314865,-6.41558971128459,Renal Cell Carcinoma
MOZ/MORF,-0.007712904788645696,0.1292105213351399,-0.4682058863953673,0.6397328879762816,0.7434733562967596,-6.390907968250292,Renal Cell Carcinoma
MSL,-0.01203404379289097,0.3698017822041551,-0.729108492426339,0.4660951399143305,0.6540567517787288,-6.238101547675097,Renal Cell Carcinoma
Menin-MLL,-0.034264444431053503,0.532817426829269,-1.3744599761590353,0.16958726443007283,0.2804712450189666,-5.574570543487376,Renal Cell Carcinoma
NSL,-0.0015078372907438744,0.690279032429991,-0.1317690543312736,0.8951917777877925,0.9343355108701403,-6.489671924768035,Renal Cell Carcinoma
NURF,-0.08738208486212588,0.430541240740741,-4.527821308630466,6.629116763936975e-6,1.6119934510028117e-4,3.436691458871569,Renal Cell Carcinoma
NoRC,-0.07994593005794128,0.2806835276856367,-2.5899844943181813,0.009728687121105292,0.026145846637970472,-3.2261576219964216,Renal Cell Carcinoma
NuA4/TIP60,-0.036335083319987,0.7442379977416442,-2.2497104927824174,0.024670296987708326,0.05893459835952544,-4.027499760008308,Renal Cell Carcinoma
NuRD (Mi-2/NuRD),-0.0010821994501859229,0.23344356913279152,-0.10977709220696497,0.9126067780592069,0.9343355108701403,-6.492271299754073,Renal Cell Carcinoma
PBAF,-0.10440510973470805,0.3440632730803972,-4.501227895708119,7.497643958152613e-6,1.6119934510028117e-4,3.321443587841901,Renal Cell Carcinoma
PCAF complex,-0.0909059145036082,0.4083963325654916,-4.406341291928253,1.1572820061527925e-5,1.6587708754856693e-4,2.915559108996427,Renal Cell Carcinoma
PR-DUB,-0.027336799523967475,0.19108004058717235,-1.3389272601995081,0.18087927070402104,0.2880669866767743,-5.621666823462738,Renal Cell Carcinoma
PRC1 (canonical and variant PCGF complexes),-0.0033278460519059272,0.0774263117434509,-0.5196757152323965,0.6033972804163639,0.7413166587972471,-6.366032757184172,Renal Cell Carcinoma
PRC2,-0.03558425294101213,0.2068612206504066,-2.6758192818078035,0.007568721093404427,0.025035000539722334,-3.0064376044930796,Renal Cell Carcinoma
Piccolo NuA4,-0.022078872668114164,0.7310030581752486,-0.7524521871723556,0.45194498519016,0.6540567517787288,-6.221186524472221,Renal Cell Carcinoma
RSF,-0.08435510933327679,0.25863721200632345,-2.868865947174911,0.0042005889879105016,0.016420484225468324,-2.4864883095468393,Renal Cell Carcinoma
SAGA,-0.08810878925924447,0.3105263303613374,-3.8948182695378266,1.0437676724042479e-4,7.480334985563777e-4,0.8715473961348019,Renal Cell Carcinoma
SET1C/COMPASS,-0.05971298692868407,0.589783839656728,-2.6034613418149304,0.00935675437008572,0.026145846637970472,-3.1921277322809933,Renal Cell Carcinoma
SETDB1-ATF7IP/KAP1,-0.11639131003499216,0.2953410291228548,-3.513897918372695,4.6007521996063375e-4,0.0024729043072884063,-0.4914806717424618,Renal Cell Carcinoma
SRCAP,-0.03379118216105812,0.8039866308943082,-1.9194082223087907,0.055198911305185616,0.11302634219633244,-4.698547138676785,Renal Cell Carcinoma
STAGA/TFTC,-0.020553542412710433,0.252413731020777,-1.5289294660845338,0.12657798037230225,0.21771412624035988,-5.3555517024484125,Renal Cell Carcinoma
SUV39H1/2-HP1,-0.01813838624840221,0.10173277260252934,-1.7569424160981948,0.0792140962068491,0.14809591899541355,-4.9898766773514,Renal Cell Carcinoma
WICH / B-WICH,-0.09309658199198101,0.3771652369105695,-2.4437084464047807,0.01469817201955586,0.03717772922593541,-3.584289653116283,Renal Cell Carcinoma
mSin3A/HDAC,-0.039583918901756665,0.30224111428184264,-3.21740181820163,0.0013324507819598916,0.006366153736030593,-1.4576058735326853,Renal Cell Carcinoma
ncBAF (non-canonical BAF / bBAF),-0.07323371145494288,0.35936621971996374,-3.808482129591845,1.4778764492076978e-4,9.078383902275858e-4,0.5506587549328064,Renal Cell Carcinoma
Lineage,NA,NA,NA,NA,NA,NA,Rhabdoid Cancer
ACF,0.016094796898801993,0.2940597214083108,0.3003886348768845,0.763939194083076,0.9126355735120206,-6.725531763622527,Rhabdoid Cancer
ATAC,0.07359280380632718,0.2862401943992777,1.8214081134897402,0.06882449789524907,0.22765026226890075,-5.133791978294308,Rhabdoid Cancer
BAF (canonical/cBAF),-0.040954189678922094,0.28103164933152663,-1.6180504283480128,0.10594695641361573,0.28473244536159226,-5.478351519947449,Rhabdoid Cancer
BCOR complex,-2.8386670055822555e-4,0.07688398925835595,-0.015651444277314037,0.9875153867687259,0.9875153867687259,-6.7699848776552205,Rhabdoid Cancer
BRCA1-A,0.09134440688297657,0.23973389480036114,2.6509791252724084,0.008144636977319531,0.05836989833745664,-3.309886484498364,Rhabdoid Cancer
CAF-1,0.002363059061057584,0.9690249844625101,0.1492815722654864,0.8813596335485872,0.9474616060647312,-6.759097037908413,Rhabdoid Cancer
CHRAC,0.11810786564921505,0.26206692106594376,2.7388270266206316,0.006268483161276793,0.05539580783907521,-3.0775824435911496,Rhabdoid Cancer
DAXX-ATRX,0.38414726735653565,0.25018074947967495,5.938936601587535,3.8763663168827385e-9,1.6668375162595775e-7,10.368875677874902,Rhabdoid Cancer
DNMT1-UHRF1,0.02343498061367302,0.7253934436802176,0.33110129135091504,0.7406329292814455,0.9126355735120206,-6.715951507620175,Rhabdoid Cancer
Elongator,0.01719439347742494,0.7476231388617897,0.30022103059145966,0.7640669917775057,0.9126355735120206,-6.725581488618485,Rhabdoid Cancer
FACT,-0.008735419019395965,0.9846571827461597,-0.8300015982173095,0.406723329274548,0.7472444007067441,-6.4298932739796895,Rhabdoid Cancer
G9a/GLP,0.08303268396321084,0.1813339326617885,1.6314989814276166,0.10307989582065981,0.28473244536159226,-5.456816482089317,Rhabdoid Cancer
HAT1 complex,0.01705432524273168,0.5070069141011739,0.6729522235566932,0.5011232450973555,0.8088371583603248,-6.546434924084915,Rhabdoid Cancer
HBO1,0.0454644847779137,0.1272006936982836,1.9552815262717436,0.05081030430940874,0.18207025710871466,-4.884864666027523,Rhabdoid Cancer
HIRA,0.016366708975673102,0.42351438993766954,0.3555050970600479,0.7222814298431991,0.9126355735120206,-6.7076749210981985,Rhabdoid Cancer
INO80,0.027182462662589474,0.6562516235772355,0.7351082563822722,0.462434957464132,0.7953881268383071,-6.5032198913867205,Rhabdoid Cancer
LSD1-CoREST,-0.02689009740132528,0.15410883043179746,-0.9011046152896597,0.36773585890772076,0.7382275119854584,-6.369130506821237,Rhabdoid Cancer
MLL1/MLL2 (KMT2A/KMT2B),-0.031044582510520283,0.4921214235772354,-0.811836010440235,0.41706664225492696,0.7472444007067441,-6.444617592133274,Rhabdoid Cancer
MLL3/MLL4 (KMT2C/KMT2D),0.013259806245752173,0.3775775624299912,0.3919810762988467,0.6951504019094451,0.9126355735120206,-6.694207423113154,Rhabdoid Cancer
MOZ/MORF,0.04314358493851998,0.1292105213351399,1.5672704146976546,0.11734768833144892,0.2968206234266061,-5.558065920754828,Rhabdoid Cancer
MSL,0.05397695033662949,0.3698017822041551,1.9570310668386977,0.05060400534010457,0.18207025710871466,-4.881495676732704,Rhabdoid Cancer
Menin-MLL,-0.007148776390683613,0.532817426829269,-0.17160459922688553,0.8637809008324577,0.9474616060647312,-6.755558464728902,Rhabdoid Cancer
NSL,-0.01806440825794316,0.690279032429991,-0.9446947380382049,0.34502836727785535,0.7382275119854584,-6.3294154133145515,Rhabdoid Cancer
NURF,0.014549818705577953,0.430541240740741,0.45116278171394797,0.6519638239605456,0.9126355735120206,-6.66956121776711,Rhabdoid Cancer
NoRC,-0.028464905470388706,0.2806835276856367,-0.5518478537505936,0.5811680501524119,0.8617319364328867,-6.6196842020802364,Rhabdoid Cancer
NuA4/TIP60,-0.017876971713595324,0.7442379977416442,-0.6623739340476991,0.50787449478439,0.8088371583603248,-6.553410068180396,Rhabdoid Cancer
NuRD (Mi-2/NuRD),-0.002632703983407233,0.23344356913279152,-0.1598141582524766,0.8730576837164842,0.9474616060647312,-6.757488791667926,Rhabdoid Cancer
PBAF,-0.10580681840586033,0.3440632730803972,-2.729805535447785,0.00644137300454363,0.05539580783907521,-3.101782842816069,Rhabdoid Cancer
PCAF complex,0.13475330675290983,0.4083963325654916,3.9087170262822384,9.863129755244918e-5,0.0021205728973776572,0.7232237005865763,Rhabdoid Cancer
PR-DUB,0.020350744766192263,0.19108004058717235,0.5964834943925426,0.5509786882232598,0.8461458426285776,-6.594370976852629,Rhabdoid Cancer
PRC1 (canonical and variant PCGF complexes),0.0178310615662606,0.0774263117434509,1.666307702163342,0.09594531382836538,0.28473244536159226,-5.4002538002461264,Rhabdoid Cancer
PRC2,0.06900443515991295,0.2068612206504066,3.1051654030033973,0.001951815240896507,0.027976018452849933,-2.0284954085951448,Rhabdoid Cancer
Piccolo NuA4,-0.10046744906845066,0.7310030581752486,-2.0489728160617693,0.04070873062834902,0.18207025710871466,-4.700233297239058,Rhabdoid Cancer
RSF,-0.011766512544210312,0.25863721200632345,-0.23947238095514908,0.8107852606894784,0.9422639516120964,-6.741776745371619,Rhabdoid Cancer
SAGA,0.0831090973648093,0.3105263303613374,2.1984942684184734,0.02812781774730183,0.15118702039174733,-4.387832747274649,Rhabdoid Cancer
SET1C/COMPASS,6.180451823335562e-4,0.589783839656728,0.016125432444500168,0.9871373358837685,0.9875153867687259,-6.7699774369418,Rhabdoid Cancer
SETDB1-ATF7IP/KAP1,0.04884768056668991,0.2953410291228548,0.8825134610696237,0.37769779682976945,0.7382275119854584,-6.385499243862932,Rhabdoid Cancer
SRCAP,0.07452123032001846,0.8039866308943082,2.533102647710669,0.011447984137243293,0.07032333112878023,-3.6098532628853697,Rhabdoid Cancer
STAGA/TFTC,0.04550455219115835,0.252413731020777,2.0256500501674246,0.043048881521546095,0.18207025710871466,-4.746995093382334,Rhabdoid Cancer
SUV39H1/2-HP1,-0.026422860356055688,0.10173277260252934,-1.531607620964772,0.1259153720364356,0.30079783319815173,-5.612537043540675,Rhabdoid Cancer
WICH / B-WICH,-0.020294714218894415,0.3771652369105695,-0.31879199014426873,0.7499465888922642,0.9126355735120206,-6.719903047824757,Rhabdoid Cancer
mSin3A/HDAC,-0.02377622799847657,0.30224111428184264,-1.156480404868653,0.24774327591500478,0.5606821507550108,-6.109814426168598,Rhabdoid Cancer
ncBAF (non-canonical BAF / bBAF),-0.0034273138519151656,0.35936621971996374,-0.1066604866635607,0.9150783624520402,0.9597163313521397,-6.764485855860089,Rhabdoid Cancer
Lineage,NA,NA,NA,NA,NA,NA,Rhabdomyosarcoma
ACF,0.05964952110855811,0.2940597214083108,1.2170736096593235,0.22384508519550597,0.43751539379121623,-5.887755272813541,Rhabdomyosarcoma
ATAC,0.0403277208551078,0.2862401943992777,1.091157603662194,0.2754496498585658,0.4648455999663997,-6.030473736501146,Rhabdomyosarcoma
BAF (canonical/cBAF),0.003812119491809646,0.28103164933152663,0.1646539327474974,0.8692475307845082,0.9449930012224436,-6.602205299194129,Rhabdomyosarcoma
BCOR complex,0.057327382338466154,0.07688398925835595,3.4555244383465027,5.708054396358985e-4,0.008181544634781213,-0.7778375511322553,Rhabdomyosarcoma
BRCA1-A,0.03723490909029364,0.23973389480036114,1.181371619038033,0.23771813088929125,0.44442954905389237,-5.929798861956646,Rhabdomyosarcoma
CAF-1,0.023414276865935738,0.9690249844625101,1.6170530255455589,0.10616207911584596,0.28531058762383604,-5.3314890428286486,Rhabdomyosarcoma
CHRAC,0.06519564367360531,0.26206692106594376,1.6527845655531308,0.09866863623057728,0.28531058762383604,-5.274190342923548,Rhabdomyosarcoma
DAXX-ATRX,0.09718322149068219,0.25018074947967495,1.6425330612899613,0.10077396084265973,0.28531058762383604,-5.290757014800361,Rhabdomyosarcoma
DNMT1-UHRF1,0.06136223006245366,0.7253934436802176,0.9477838371038154,0.34345391540087,0.5469821615643485,-6.174060645774354,Rhabdomyosarcoma
Elongator,0.1479984395262056,0.7476231388617897,2.8250313682664934,0.004815622486559158,0.041414353384408756,-2.7064709048839664,Rhabdomyosarcoma
FACT,0.005225124883043316,0.9846571827461597,0.5427548951039549,0.587411792460993,0.7893345961194593,-6.470717935199623,Rhabdomyosarcoma
G9a/GLP,0.05803335143345484,0.1813339326617885,1.2466004235741832,0.2128173930719514,0.4357689477187576,-5.852040766083801,Rhabdomyosarcoma
HAT1 complex,0.005576583511024535,0.5070069141011739,0.24056353072209552,0.8099395804584395,0.9216076364241228,-6.5870822423950175,Rhabdomyosarcoma
HBO1,0.048748577102303986,0.1272006936982836,2.291980163700659,0.022100606694478792,0.0950326087862588,-4.039156844837901,Rhabdomyosarcoma
HIRA,0.05401662235128294,0.42351438993766954,1.2826961279069602,0.1998768743023391,0.42973527975002906,-5.807221349012523,Rhabdomyosarcoma
INO80,0.022174618272345736,0.6562516235772355,0.6555873129032909,0.512230887334453,0.7311638697634275,-6.404261435245342,Rhabdomyosarcoma
LSD1-CoREST,0.06416952205965037,0.15410883043179746,2.3508424862966,0.01891203072809478,0.09035748014534171,-3.905477567355246,Rhabdomyosarcoma
MLL1/MLL2 (KMT2A/KMT2B),-0.027997219583690783,0.4921214235772354,-0.800404052199129,0.4236547446863872,0.6281777248798155,-6.300645026680771,Rhabdomyosarcoma
MLL3/MLL4 (KMT2C/KMT2D),0.0025581912213621157,0.3775775624299912,0.08267473563217917,0.9341256664985633,0.9563667537961481,-6.612174110835311,Rhabdomyosarcoma
MOZ/MORF,0.02063183980681273,0.1292105213351399,0.8193652686731007,0.4127608285023652,0.6281777248798155,-6.285553972545497,Rhabdomyosarcoma
MSL,0.06502947399516622,0.3698017822041551,2.57757615310538,0.010082722321602372,0.058284548266333,-3.359234711451703,Rhabdomyosarcoma
Menin-MLL,-0.016281531268732174,0.532817426829269,-0.4272719136481521,0.669267416133729,0.8720757240530408,-6.525782878803234,Rhabdomyosarcoma
NSL,0.04464062027864245,0.690279032429991,2.552171558982715,0.010843636886759628,0.058284548266333,-3.422908784244448,Rhabdomyosarcoma
NURF,-0.01107952441637324,0.430541240740741,-0.3755853901107561,0.7072997389814282,0.894526140476512,-6.54618245397929,Rhabdomyosarcoma
NoRC,0.08171133677595281,0.2806835276856367,1.731824243987315,0.08359361481976486,0.27650195671152994,-5.143018125616699,Rhabdomyosarcoma
NuA4/TIP60,-0.005852072933107025,0.7442379977416442,-0.23704505411179816,0.8126672929028351,0.9216076364241228,-6.5879084228240865,Rhabdomyosarcoma
NuRD (Mi-2/NuRD),0.0766780924800075,0.23344356913279152,5.088577686321084,4.25997447874899e-7,1.8317890258620655e-5,5.961019574939129,Rhabdomyosarcoma
PBAF,0.07696872354535934,0.3440632730803972,2.170922033910499,0.030156761144038424,0.11788552083578657,-4.303536445098732,Rhabdomyosarcoma
PCAF complex,0.06412957380169043,0.4083963325654916,2.0335976933646793,0.04223899496543252,0.1513563986261332,-4.586225683010442,Rhabdomyosarcoma
PR-DUB,0.04828405141253382,0.19108004058717235,1.5471546053255056,0.12212223084157717,0.3088974074228128,-5.439974119269067,Rhabdomyosarcoma
PRC1 (canonical and variant PCGF complexes),-0.0011258929947150229,0.0774263117434509,-0.11502361347154746,0.9084480223435514,0.9527625600188466,-6.609029764953177,Rhabdomyosarcoma
PRC2,0.006942891184303268,0.2068612206504066,0.34155447494689894,0.7327533787576794,0.9002398653308633,-6.558180125905454,Rhabdomyosarcoma
Piccolo NuA4,-0.04837282077576761,0.7310030581752486,-1.0785098655299517,0.2810498107490838,0.4648455999663997,-6.0439506887406464,Rhabdomyosarcoma
RSF,0.05902414993627751,0.25863721200632345,1.3132557130872073,0.18937887705437856,0.4285943007020146,-5.76827921318616,Rhabdomyosarcoma
SAGA,0.1097879836087119,0.3105263303613374,3.1749980920651226,0.001541246450773559,0.01656839934581576,-1.682868831806414,Rhabdomyosarcoma
SET1C/COMPASS,0.02217884591404102,0.589783839656728,0.6326186281901361,0.527118138666657,0.7311638697634275,-6.418803367591668,Rhabdomyosarcoma
SETDB1-ATF7IP/KAP1,-0.011885718118675935,0.2953410291228548,-0.23475492134468737,0.8144439577701551,0.9216076364241228,-6.588439631443548,Rhabdomyosarcoma
SRCAP,0.03537734471026241,0.8039866308943082,1.3146492362881133,0.18891005704698288,0.4285943007020146,-5.766481657335757,Rhabdomyosarcoma
STAGA/TFTC,0.08804571826432922,0.252413731020777,4.284791587099077,1.9940743255453453e-5,4.287259799922492e-4,2.3331787851505803,Rhabdomyosarcoma
SUV39H1/2-HP1,0.002401683729310189,0.10173277260252934,0.1521932504790097,0.8790632569511103,0.9449930012224436,-6.604146425049293,Rhabdomyosarcoma
WICH / B-WICH,0.06280150487134971,0.3771652369105695,1.0784658535492324,0.28106943253782307,0.4648455999663997,-6.04399731252348,Rhabdomyosarcoma
mSin3A/HDAC,0.05113658063566981,0.30224111428184264,2.7191858655599765,0.006650363427565525,0.04766093789755293,-2.9928965857068284,Rhabdomyosarcoma
ncBAF (non-canonical BAF / bBAF),2.043168797923301e-4,0.35936621971996374,0.0069512966083192865,0.9944550106428137,0.9944550106428137,-6.615510951490612,Rhabdomyosarcoma
Lineage,NA,NA,NA,NA,NA,NA,Synovial Sarcoma
ACF,-0.14599189638412488,0.2940597214083108,-1.9365301889453699,0.05306634340584205,0.3259789666358869,-4.010740537915271,Synovial Sarcoma
ATAC,0.005358660342912508,0.2862401943992777,0.09425961745747703,0.924920608722842,0.970038687197127,-5.658312001878672,Synovial Sarcoma
BAF (canonical/cBAF),-0.0639362813374587,0.28103164933152663,-1.7953065434282618,0.07288746263906246,0.3917701116849607,-4.242440437782444,Synovial Sarcoma
BCOR complex,0.012465989709197847,0.07688398925835595,0.4884996520258391,0.625296237039125,0.95400201199112,-5.5569505076046815,Synovial Sarcoma
BRCA1-A,0.034200096668342395,0.23973389480036114,0.7054223357147542,0.48070127724568323,0.7968307077508757,-5.4427171196990924,Synovial Sarcoma
CAF-1,0.00444071710983797,0.9690249844625101,0.19938030557528116,0.8420032097430207,0.95400201199112,-5.644692175497455,Synovial Sarcoma
CHRAC,-0.08233661293615094,0.26206692106594376,-1.3569889343123414,0.17507145577005992,0.5377194712937555,-4.850498586038478,Synovial Sarcoma
DAXX-ATRX,0.1924241789175114,0.25018074947967495,2.1143072951759017,0.03472029255472907,0.29859451597067,-3.694342238999943,Synovial Sarcoma
DNMT1-UHRF1,-0.0041893122448635155,0.7253934436802176,-0.04206651479766736,0.9664535369037393,0.9833870082839469,-5.661451565268775,Synovial Sarcoma
Elongator,0.01140852981888833,0.7476231388617897,0.14157333331898994,0.8874437320847628,0.95400201199112,-5.653388609880243,Synovial Sarcoma
FACT,0.00448897756596981,0.9846571827461597,0.303137836556756,0.7618438452340732,0.95400201199112,-5.621687251352905,Synovial Sarcoma
G9a/GLP,-0.11380999314410623,0.1813339326617885,-1.5893357522000497,0.11228058252739198,0.40233875405648795,-4.549125391243244,Synovial Sarcoma
HAT1 complex,0.015051760120780352,0.5070069141011739,0.42211861532248784,0.6730233862002004,0.95400201199112,-5.583616942067033,Synovial Sarcoma
HBO1,-0.0382426147001351,0.1272006936982836,-1.1689128321662763,0.24269953365046618,0.5932935769955578,-5.059765552345104,Synovial Sarcoma
HIRA,-0.058835441107253764,0.42351438993766954,-0.9082826340326706,0.3639338256578042,0.6803980218819817,-5.298372702373459,Synovial Sarcoma
INO80,-0.07299280270326416,0.6562516235772355,-1.402943124868821,0.16092444614186086,0.5322885526230782,-4.79464675854464,Synovial Sarcoma
LSD1-CoREST,-0.011491062513520398,0.15410883043179746,-0.2736784182994331,0.784384683562929,0.95400201199112,-5.629184513680895,Synovial Sarcoma
MLL1/MLL2 (KMT2A/KMT2B),-0.013408219095886078,0.4921214235772354,-0.24920176307834413,0.803252633927259,0.95400201199112,-5.634831315563586,Synovial Sarcoma
MLL3/MLL4 (KMT2C/KMT2D),-0.11194839541278444,0.3775775624299912,-2.3520325148159156,0.018851953651213917,0.23579797321595944,-3.228287526847687,Synovial Sarcoma
MOZ/MORF,-0.04547161251513853,0.1292105213351399,-1.1739932149767414,0.24065943661385927,0.5932935769955578,-5.054521004437597,Synovial Sarcoma
MSL,0.0065851644829709385,0.3698017822041551,0.1696889368481844,0.8652869071577632,0.95400201199112,-5.649527234208422,Synovial Sarcoma
Menin-MLL,-0.01683140517117137,0.532817426829269,-0.2871541586793867,0.7740499891057974,0.95400201199112,-5.625850022764403,Synovial Sarcoma
NSL,-0.054463042404284664,0.690279032429991,-2.024264131857848,0.043191457754607206,0.309538780574685,-3.8580369404243235,Synovial Sarcoma
